wbic,elevation,area,elevation_ned,depth_ned,longitude,latitude,perimeter
1603300,494.4066,432097.15,494.6022,0.1956,-89.2049,45.91801,2527.187
1603400,492.74,579314.07,493.7692,1.0292,-89.18408,45.92433,9224.817
1603600,495.3308,696046.52,495.5784,0.2476,-89.16386,45.93047,3423.967
1603700,492.6441,3956039.1,493.7174,1.0733,-89.19307,45.90311,16999.938
1603800,492.6218,3740715.64,493.7001,1.0783,-89.16366,45.90153,19850.084
1604000,496.8729,104286.75,496.8729,0,-89.15594,45.90996,2694.022
1604100,496.8563,38998.33,498.2246,1.3683,-89.15264,45.91453,885.467
1604200,497.7755,1100019.84,498.2683,0.4928,-89.1377,45.92422,5177.332
1604600,499.905,8830.66,499.9781,0.0731,-89.1007,45.92136,836.933
1604610,499.9143,15335.13,499.9815,0.0672,-89.09856,45.91809,1373.243
1605200,500.7953,3435077.35,500.9597,0.1644,-89.0961,45.89771,20222.863
1605600,501.4214,691067.98,502.502,1.0806,-89.08256,45.86536,3447.698
1605800,502.9767,2097075.81,503.5735,0.5968,-89.05168,45.8799,10016.435
1606400,517.9168,43266.22,517.9168,0,-88.97392,45.89157,825.938
1606500,517.2595,9474.93,517.2595,0,-88.97026,45.89564,366.733
1606600,517.929,252616.93,517.9592,0.0302,-88.96656,45.90035,2063.313
1606700,517.9263,260341.97,518.0028,0.0765,-88.96002,45.90563,2681.739
1606900,505.8504,7613.69,505.8504,0,-89.04726,45.90002,773.789
1607100,506.0695,471880.82,506.4518,0.3823,-89.03279,45.8914,3551.828
1607300,507.7332,2589.75,507.7332,0,-89.02701,45.89294,260.868
1607500,507.4393,1708.18,507.4393,0,-89.0278,45.89337,194.967
1607700,506.9572,1261.89,506.9572,0,-89.02658,45.8909,154.128
1608100,501.4071,11141.24,503.015,1.6079,-89.06662,45.90596,637.11
1608300,506.13,435766.76,506.1304,0.0004,-89.05308,45.91121,6294.436
1608800,511.9304,4126.43,511.9313,0.0009,-89.0476,45.92433,310.994
1608900,511.9793,2099.95,511.9793,0,-89.04676,45.92535,244.517
1609000,495.4122,2445409.76,495.6501,0.2379,-89.1433,45.86866,15713.063
1609100,495.3608,4089328.96,495.6324,0.2716,-89.15454,45.83307,18676.548
1609500,495.4814,57137.02,495.7194,0.238,-89.15849,45.81905,3601.406
1609600,495.4111,575743.52,495.7646,0.3535,-89.16392,45.81343,3667.2
1609900,497.9586,531495.74,497.9594,0.0008,-89.16223,45.80276,3326.02
1610100,495.7581,4547.9,495.7599,0.0018,-89.17331,45.84478,411.642
1610300,495.4348,520518.06,495.8076,0.3728,-89.17671,45.81904,3192.099
1610400,495.3575,612071.26,495.6288,0.2713,-89.14157,45.83679,3878.525
1610500,495.4558,1232353.06,495.6952,0.2394,-89.13324,45.82897,8169.107
1610600,495.3821,1361463.25,495.6704,0.2883,-89.11644,45.82891,7323.53
1610700,495.3499,2682088.85,495.6546,0.3047,-89.09755,45.82953,9242.076
1610800,495.3257,848203.31,495.6338,0.3081,-89.08133,45.84695,6634.334
1611100,497.4473,358088.04,497.5026,0.0553,-89.08158,45.81908,2527.92
1611700,495.3983,1602017.66,495.6942,0.2959,-89.12607,45.8138,7315.426
1611800,495.4025,1006258.35,495.6811,0.2786,-89.11645,45.80877,10533.891
1612000,495.4393,1407321.23,496.201,0.7617,-89.13433,45.79969,6522.7
1612100,495.3652,355768.4,496.1805,0.8153,-89.12612,45.79233,2736.986
1612200,495.3728,2455566.38,495.6757,0.3029,-89.10174,45.80297,11203.26
1612300,495.3503,761590.77,495.653,0.3027,-89.10584,45.78823,9554.765
1612400,496.8433,10715.09,496.8433,0,-89.1451,45.76919,1039.769
1612500,495.4226,470805.38,495.6925,0.2699,-89.13393,45.77373,4486.743
1612800,497.1296,115637.77,497.1296,0,-89.16253,45.76953,2440.502
1612900,495.3306,816283.56,495.6328,0.3022,-89.10974,45.77782,5973.663
1613000,495.3804,3418722,495.6643,0.2839,-89.11998,45.75953,11000.404
1613300,496.9202,706300.08,498.5182,1.598,-89.08934,45.74426,4661.941
1613500,495.3664,804658.9,495.6635,0.2971,-89.06917,45.77845,4850.82
1613700,498.3267,144887.24,498.3267,0,-89.05857,45.76994,2005.419
1614100,495.3472,1055364.99,495.7882,0.441,-89.08715,45.78511,5149.358
1614300,495.3994,1635838.35,495.8773,0.4779,-89.04318,45.79558,11050.767
1614500,498.4342,48292.88,499.0093,0.5751,-89.01565,45.80886,980.158
1614700,502.545,980.55,502.5504,0.0054,-88.998,45.81785,127.027
1614800,502.5769,4341,502.5769,0,-88.99826,45.81892,354.371
1615300,501.3117,38407.51,501.3325,0.0208,-89.01762,45.75341,826.564
1615400,499.3443,126333.26,499.7989,0.4546,-89.01762,45.77174,2089.414
1615600,499.6253,168215.53,499.8875,0.2622,-89.01802,45.77855,1579.092
1615900,498.0526,346440.58,498.7146,0.662,-89.10954,45.71636,3139.373
1616400,496.3477,1355527.12,496.8654,0.5177,-89.20019,45.85046,7316.048
1616600,499.0283,105021.03,499.2878,0.2595,-89.18388,45.86099,1744.293
1616800,497.208,341467.35,497.5899,0.3819,-89.22902,45.84234,3162.98
1616900,495.648,2737959.9,496.826,1.178,-89.25254,45.83742,6775.641
1617200,496.2765,493721.33,496.8268,0.5503,-89.23111,45.81802,2963.712
1617400,495.4041,107094.9,497.1803,1.7762,-89.2579,45.81155,1259.051
1617500,502.6544,298410.77,503.5355,0.8811,-89.27711,45.79995,2494.679
1618100,497.4803,7261528.36,497.7469,0.2666,-89.21685,45.78779,17315.857
1618300,495.7484,237491.45,496.881,1.1326,-89.27113,45.82681,2879.464
1618400,496.568,133131.48,496.8569,0.2889,-89.27861,45.81985,1460.316
1618600,496.356,319788.83,496.551,0.195,-89.33057,45.94414,2306.489
1618800,498.0648,3896.11,498.1749,0.1101,-89.32205,45.9577,502.832
1618900,497.8457,125566.22,498.05,0.2043,-89.31774,45.95825,3014.944
1619000,498.2799,252668.59,498.6893,0.4094,-89.30576,45.96186,2425.083
1619100,497.8604,1156682.51,498.3245,0.4641,-89.32587,45.96862,5046.265
1619400,498.9684,86312.81,498.9687,0.0003,-89.3428,45.98361,1306.697
1619600,501.7542,217348.79,501.7536,-0.0006,-89.3505,45.98712,2431.047
1619700,498.7482,1093984.02,502.0387,3.2905,-89.39495,45.97445,6205.079
1620200,499.4385,135614.86,499.6335,0.195,-89.32614,45.98096,1681.461
1620500,496.2993,245665.29,497.8448,1.5455,-89.24474,45.98391,2349.142
1621000,500.2907,1530390.8,500.2737,-0.017,-89.32139,46.02588,8528.816
1621300,500.3812,11346.52,500.6513,0.2701,-89.32973,46.03078,447.016
1621600,502.6163,605.59,502.6163,0,-89.33922,46.04873,98.588
1621700,502.7409,9428.05,502.7174,-0.0235,-89.34093,46.04964,445.844
1621800,500.3373,1995115.53,500.2982,-0.0391,-89.34764,46.01632,8418.344
1622000,505.6225,11065.74,505.9643,0.3418,-89.36659,46.04202,889.459
1622100,504.8531,10481.74,504.9241,0.071,-89.35278,46.04544,1279.363
1622400,505.0547,3443.83,505.0581,0.0034,-89.35135,46.04838,360.604
1622600,505.4308,3673.31,505.2962,-0.1346,-89.35032,46.04911,309.323
1622700,505.4854,8772.06,505.2299,-0.2555,-89.35508,46.04913,563.85
1622800,505.4555,38614.19,505.4355,-0.02,-89.35937,46.04683,1956.553
1622900,507.8913,10048.85,507.5784,-0.3129,-89.359,46.05075,516.658
1623400,509.3159,1737842.84,509.617,0.3011,-89.20606,46.01688,6472.066
1623700,512.7108,2540314.33,513.0975,0.3867,-89.17084,46.03126,5856.712
1623800,512.7136,11618560.31,513.0817,0.3681,-89.13137,46.05333,17352.007
1624100,520.9393,128386.51,520.9155,-0.0238,-89.08336,46.08627,2064.366
1624600,522.6117,76127.87,522.4693,-0.1424,-89.11946,46.08679,1827.551
1624700,526.7262,54380.93,526.7075,-0.0187,-89.10965,46.09173,1130.13
1625200,506.4865,26141.86,505.3441,-1.1424,-89.31368,46.07155,922.408
1625600,505.8581,40292.46,505.6292,-0.2289,-89.31886,46.07273,1430.602
1625800,505.665,108885.39,505.6987,0.0337,-89.32679,46.07242,4503.779
1626000,508.2048,114802.3,508.1119,-0.0929,-89.33288,46.08015,1422.416
1626400,508.2138,147982.17,509.1506,0.9368,-89.34574,46.06897,2088.198
1626600,514.9257,363747.02,515.336,0.4103,-89.35078,46.09324,3351.699
1626700,508.4019,33167.65,509.1878,0.7859,-89.35326,46.07856,960.619
1627000,522.3074,69378.31,522.5563,0.2489,-89.37029,46.08835,1133.48
1627100,519.6579,6302.36,519.6578,-0.0001,-89.3731,46.08308,713.565
1627300,505.6643,52880.8,505.6643,0,-89.29493,46.08831,1190.289
1627500,508.1091,26869.84,508.1064,-0.0027,-89.33255,46.10362,1062.057
1627800,514.1696,7856.84,514.3681,0.1985,-89.31595,46.12063,361.391
1628000,513.3068,140240.91,513.4361,0.1293,-89.31748,46.12609,1587.212
1628300,517.5917,9625.44,517.6266,0.0349,-89.34213,46.11902,379.982
1628400,518.2311,4452.66,518.1702,-0.0609,-89.34371,46.11569,269.498
1628450,518.9489,208314.91,518.9,-0.0489,-89.34746,46.11242,2115.522
1628500,515.8566,118390.71,520.1382,4.2816,-89.35205,46.13087,2073.609
1628600,519.3844,47999.16,521.164,1.7796,-89.36081,46.12936,903.595
1629200,506.8879,649113.72,509.0321,2.1442,-89.25824,46.13244,3678.162
1629500,513.2863,2372770.85,514.5305,1.2442,-89.28492,46.1256,10823.65
1629800,519.0316,274812.23,521.2041,2.1725,-89.31631,46.14309,2811.383
1629900,522.079,70027.01,522.0108,-0.0682,-89.30907,46.1493,1331.744
1630000,522.0124,56207.62,521.9242,-0.0882,-89.30504,46.15412,1053.875
1630100,521.9373,2281658.21,523.2901,1.3528,-89.31612,46.16301,12298.806
1630300,522.0026,76493.1,523.2198,1.2172,-89.33276,46.17435,1013.045
1630600,515.8103,514733.71,516.1212,0.3109,-89.25112,46.16318,6722.626
1630700,515.861,819924.41,516.2109,0.3499,-89.2654,46.16231,8079.199
1630900,509.4102,201541.95,509.6691,0.2589,-89.22956,46.11918,1748.879
1631200,510.2167,388604.94,510.9952,0.7785,-89.17803,46.15675,2777.392
1631500,515.4431,113153.54,515.7836,0.3405,-89.1583,46.14913,1339.585
1631700,512.4917,219736.06,515.1075,2.6158,-89.16098,46.11536,2571.617
1631900,512.4469,17807860.38,512.6584,0.2115,-89.11261,46.13728,31491.259
1632100,522.2092,78369.79,523.0178,0.8086,-89.09425,46.11514,1232.303
1632200,524.9102,571751.51,526.3851,1.4749,-89.07678,46.10271,4788.783
1632307,484.0553,54215.19,486.9343,2.879,-89.58559,45.71363,899.614
1831700,504.0293,231605.39,505.9004,1.8711,-89.89967,46.24742,3055.869
1832000,483.0979,9355.54,483.2019,0.104,-90.20146,46.13736,348.299
1832200,496.0112,138694.74,499.9,3.8888,-89.78641,46.17434,1659.948
1832500,519.0406,56759.34,520.4374,1.3968,-89.45141,46.13571,870.599
1832600,502.0049,28391.71,509.3858,7.3809,-89.55567,46.16149,661.657
1833400,485.6479,57743.64,486.3179,0.67,-90.02221,46.00403,898.774
1833700,483.4352,255121.35,486.0619,2.6267,-89.95545,45.84624,2098.408
1833900,471.6503,32890.04,471.6503,0,-90.25554,45.87731,879.367
1834100,509.2005,92861.86,509.6973,0.4968,-89.92025,46.2888,1615.916
1834500,433.1814,107563.45,439.1629,5.9815,-90.92279,46.15788,3088.111
1834600,503.8721,70371.08,505.8415,1.9694,-90.076,46.25683,1008.507
1835200,500.569,488997.83,501.2398,0.6708,-89.553,46.13785,3689.342
1835300,500.6179,3631625.99,500.6208,0.0029,-89.61489,46.01738,16140.981
1835500,486.5894,283977.56,487.9229,1.3335,-89.98033,45.93685,3650.015
1835800,468.9527,10353.26,471.2703,2.3176,-90.3798,46.01771,448.878
1835900,503.5787,58961.98,503.568,-0.0107,-89.58806,46.02324,1217.933
1836000,485.036,77757.83,487.718,2.682,-90.07563,46.174,1320.673
1836100,491.5652,188972.42,493.8149,2.2497,-89.82744,45.99713,2158.539
1836400,490.4506,271470.93,490.6607,0.2101,-89.85154,46.08596,2065.954
1837100,482.195,43496.67,484.4102,2.2152,-90.10556,46.12709,866.079
1837300,485.4862,538562.92,489.1584,3.6722,-89.95668,45.92222,8186.848
1837500,488.4372,126374.48,489.5217,1.0845,-90.01329,46.16221,1389.164
1838600,482.3339,74852.97,483.9684,1.6345,-90.4438,46.16795,1044.406
1838700,472.4548,37043.05,473.1881,0.7333,-90.6072,46.0531,906.302
1839100,495.4602,151836.93,495.7726,0.3124,-89.73326,45.99792,2924.784
1839200,503.3634,72402.09,505.211,1.8476,-89.96311,46.27384,1432.023
1839400,485.4348,175456.78,487.2764,1.8416,-90.02183,46.01204,2369.556
1839800,440.68,22773.79,440.8357,0.1557,-90.66979,45.7859,559.598
1840000,519.2349,68013.47,524.1401,4.9052,-89.43404,46.13177,1252.999
1840400,488.0837,270249.59,489.6712,1.5875,-90.15106,46.01987,2732.4
1840900,487.0707,53178.81,489.1187,2.048,-89.89789,46.12706,1165.655
1841600,506.5198,215538.53,508.2217,1.7019,-89.90891,46.26478,2495.359
1841700,455.5139,34184.99,457.2609,1.747,-90.41097,45.81352,761.95
1842100,501.7341,9297.25,501.6626,-0.0715,-90.12141,46.23607,466.297
1842400,502.4135,374912.9,502.866,0.4525,-89.61301,46.00174,2262.324
1842500,485.1323,363036.12,486.3871,1.2548,-90.11139,46.16511,3353.505
1842600,439.5218,126570.93,439.9639,0.4421,-90.81786,45.98432,1807.487
1842700,482.3219,43012.54,485.218,2.8961,-89.99137,46.11004,793.797
1842900,484.0931,143225.82,486.4971,2.404,-90.43189,46.08666,1802.238
1843100,441.4926,78701.7,442.8136,1.321,-90.65634,45.8006,1344.844
1843400,486.347,30515.04,486.8758,0.5288,-90.14043,46.16277,753.769
1843500,494.6032,444772.19,499.5044,4.9012,-89.7049,46.06342,5438.956
1843700,479.8209,62955.19,480.8382,1.0173,-90.17768,46.12513,2611.436
1844100,481.7085,132497.02,483.838,2.1295,-90.09982,46.13099,1495.099
1844200,488.1175,151762.15,488.269,0.1515,-89.91147,46.11864,1617.938
1844300,495.351,38789.45,496.524,1.173,-90.02101,46.23389,837.887
1844600,506.9897,71861.57,507.6441,0.6544,-89.52174,46.17414,2376.102
1844700,491.413,464791.67,493.8722,2.4592,-89.71585,46.04378,3505.018
1845400,440.8528,133082.82,442.5203,1.6675,-90.65396,45.80786,2382.102
1845500,488.3119,38759.03,488.312,0.0001,-89.91511,46.1408,813.127
1845600,520.1352,313385.83,527.3206,7.1854,-89.47015,46.09381,3746.828
1845800,523.9113,19656.81,533.0569,9.1456,-89.42522,46.08332,611.842
1845900,510.8496,120132.2,512.3588,1.5092,-90.37613,46.18577,1750.216
1846000,501.7764,52205.97,503.8747,2.0983,-89.93045,46.29013,1363.99
1846300,454.219,2377.17,454.219,0,-90.49175,45.8525,204.832
1846700,492.6872,72411.81,494.7056,2.0184,-89.82716,46.03249,1190.33
1846900,494.5527,241043.82,499.5612,5.0085,-89.70658,46.0877,2587.052
1847200,504.0223,90953.3,505.7256,1.7033,-89.62175,46.12719,1368.375
1847300,521.9366,67957.55,527.6864,5.7498,-89.44336,46.08888,1609.888
1847400,493.2464,190449.6,494.9944,1.748,-89.80304,46.00319,2074.434
1847500,501.2656,114514.37,502.8745,1.6089,-89.63498,45.99369,1757.621
1847800,501.0134,205769.82,505.1595,4.1461,-89.62112,45.99197,2783.002
1848000,485.2536,401237.8,485.895,0.6414,-89.93622,46.02282,2956.949
1848300,482.6674,83969.88,487.9922,5.3248,-90.11993,46.16571,1264.702
1848500,485.1152,303318.94,487.5053,2.3901,-90.08286,46.01425,3135.87
1848600,480.8026,4686.32,481.4659,0.6633,-90.11989,46.14194,298
1848800,509.1,45057.59,512.0671,2.9671,-89.90803,46.26035,892.013
1848900,500.7635,132082.99,502.6953,1.9318,-89.63428,45.99906,1436.508
1849280,483.5508,7121,484.3923,0.8415,-90.08541,46.15294,320.197
1849500,482.3776,177907.24,483.1606,0.783,-90.20927,46.1396,1775.406
1849600,485.075,360751.95,488.0114,2.9364,-90.15315,46.03428,4622.65
1849700,482.4715,162121.11,483.7485,1.277,-90.0113,46.11949,1656.006
1850200,467.7517,68219.18,469.1006,1.3489,-90.69147,46.09935,1367.81
1850300,488.3873,73675.12,489.8086,1.4213,-89.9063,46.12855,1182.775
1850400,485.343,101982.42,489.1362,3.7932,-89.94088,45.91877,1756.893
1850500,498.1187,57941.77,498.8156,0.6969,-89.84835,46.25435,1117.267
1850600,489.7838,6235.41,493.8443,4.0605,-90.0232,46.18884,284.123
1851300,482.0294,46921.35,483.0571,1.0277,-90.07704,46.03859,849.609
1851400,470.0948,58635.84,470.1541,0.0593,-90.25137,45.8824,961.674
1851600,481.6511,470819.16,482.8406,1.1895,-89.93648,45.87075,3254.882
1851700,492.637,142354.34,492.9352,0.2982,-89.76949,46.06401,1454.476
1852100,509.6347,83344.72,512.2496,2.6149,-89.91272,46.29298,1291.269
1852200,488.0744,128642.4,488.3273,0.2529,-89.92984,46.01564,2055.909
1852600,489.3247,17952.2,489.6461,0.3214,-90.00661,46.1647,500.407
1854000,439.0955,69874.21,441.9082,2.8127,-90.64852,45.82725,1100.422
1854100,486.3438,85850.03,488.018,1.6742,-89.91594,46.08265,1233.33
1854900,523.0277,25423.5,535.5887,12.561,-89.41139,46.08985,787.342
1855000,487.0825,19880.47,487.1326,0.0501,-90.0602,46.02008,759.222
1855500,458.6069,4712.07,459.3755,0.7686,-90.30637,45.92288,292.578
1855900,494.5469,654414.54,495.7808,1.2339,-89.72232,46.08456,4935.479
1856000,501.4253,15415.23,501.4003,-0.025,-90.1218,46.21619,468.94
1856100,521.3549,109352.88,527.6864,6.3315,-89.44943,46.08807,1571.955
1856200,506.3278,55107.03,506.6346,0.3068,-89.96367,46.29087,914.203
1856400,515.8099,256571.12,515.8375,0.0276,-89.68147,46.18812,3387.498
1856500,483.5595,279410.42,485.6297,2.0702,-89.87513,45.91333,2025.767
1856900,492.9127,5628.84,493.6689,0.7562,-89.99997,46.18473,285.415
1857100,480.7117,14719.31,482.5735,1.8618,-90.11219,46.13834,616.302
1857200,483.0265,9210.74,486.3132,3.2867,-90.10885,46.13511,407.314
1857300,479.2063,36479.62,479.8075,0.6012,-90.0994,45.94071,762.855
1857400,506.6916,771192.74,512.141,5.4494,-89.50827,46.15462,4017.638
1857500,481.1001,280739.32,481.4682,0.3681,-90.20382,45.97864,2865.513
1857600,493.6491,93552.46,497.0557,3.4066,-89.74959,46.15699,1228.526
1857900,488.0474,75733.17,489.1428,1.0954,-90.05644,46.19885,1145.333
1858500,479.6443,7726.85,481.8315,2.1872,-90.16363,46.13416,351.64
1858600,512.0982,94089.72,511.8719,-0.2263,-89.49268,46.09096,1607.466
1858700,509.8064,83734.63,510.2732,0.4668,-90.07407,46.262,1235.487
1859000,509.2964,36935.44,512.0278,2.7314,-89.90952,46.29003,965.361
1859200,503.955,65348.43,505.8923,1.9373,-89.89516,46.25157,1435.577
1859300,453.9135,26836.84,454.005,0.0915,-90.55049,45.61919,621.648
1859400,456.2411,170008.77,456.8983,0.6572,-90.48673,45.62218,2284.009
1859500,455.2626,97429.52,455.594,0.3314,-90.47758,45.62799,2161.62
1859700,505.182,20562.06,505.9482,0.7662,-89.89336,46.25402,543.823
1859800,498.77,48417.67,499.8135,1.0435,-90.12429,46.21157,1220.297
1860000,486.32,15473.92,486.3958,0.0758,-90.05483,46.04438,584.436
1860300,481.1184,4513.39,482.2639,1.1455,-90.28388,45.45129,245.624
1860400,481.621,3786.4,481.621,0,-90.16049,46.14261,247.377
1860600,549.3705,11278.15,550.1042,0.7337,-90.19288,45.44391,409.491
1861000,485.3215,72204.87,487.176,1.8545,-90.01887,46.0197,1186.654
1861100,439.0344,596671.07,441.6237,2.5893,-90.89273,46.15002,6705.763
1861200,492.6863,109078.41,493.0919,0.4056,-89.76911,46.06943,1398.941
1861500,500.5528,130376.5,501.9246,1.3718,-89.53766,46.13821,1473.805
1861700,497.7752,86601.58,501.6176,3.8424,-89.6387,46.0046,1422.454
1861800,506.7889,29515.61,512.141,5.3521,-89.50813,46.16107,751.457
1862100,495.3174,156979.04,497.9364,2.619,-89.70312,45.99699,3189.439
1862500,482.4572,54210.32,486.6181,4.1609,-89.9156,45.93475,938.324
1863500,465.1803,34811.41,466.4183,1.238,-90.25258,45.92062,975.544
1863700,484.617,30324.5,484.617,0,-89.92941,45.98722,675.028
1863800,491.03,16552.21,491.4968,0.4668,-90.12503,46.16334,522.693
1864300,490.3133,23566.06,491.1135,0.8002,-90.41197,46.05918,764.326
1864700,497.499,181316.93,499.4508,1.9518,-89.72968,46.13978,3654.602
1864800,491.5896,135866.17,493.6858,2.0962,-90.0055,46.19324,1807.435
1865000,504.2096,12523.06,505.8856,1.676,-89.90036,46.25074,407.919
1865200,436.0797,251539.66,438.9058,2.8261,-90.92082,46.14114,3035.72
1865700,491.8345,2476.22,491.085,-0.7495,-90.37351,46.06199,181.82
1865800,488.2206,53125.64,489.1263,0.9057,-89.89321,46.12927,1008.637
1866000,467.7506,53232.82,467.9072,0.1566,-90.53287,46.13495,1030.933
1866100,492.8468,237806.5,493.8604,1.0136,-89.76209,46.00244,2732.621
1866200,494.9667,32223.36,496.813,1.8463,-89.69434,46.001,705.493
1866400,456.081,42806.92,460.1787,4.0977,-90.54197,45.92601,841.69
1866500,482.3538,355275.5,484.5314,2.1776,-89.96597,45.98056,2762.685
1866700,442.6978,38336.22,443.0849,0.3871,-90.42927,45.70053,905.823
1866800,480.2319,22096.29,480.4553,0.2234,-90.26682,46.08265,603.055
1867000,485.393,246934.21,486.9449,1.5519,-90.05206,46.05246,3070.569
1867200,485.4137,546065.21,487.6513,2.2376,-89.97578,45.95098,5036.177
1867700,493.2771,62172.41,493.8269,0.5498,-89.81805,45.98384,1597.609
1867900,483.7502,170901.83,483.7946,0.0444,-90.13419,45.80821,2772.611
1868100,455.0345,32422.67,455.0345,0,-90.63598,45.96907,675.725
1868200,467.2865,22416.35,468.301,1.0145,-90.58994,45.95301,601.969
1868800,488.0392,50613.34,488.1892,0.15,-90.16301,46.01492,998.706
1868900,494.459,768783.79,495.2469,0.7879,-89.96198,46.19479,4041.675
1869200,506.9486,36497.64,507.5972,0.6486,-89.98027,46.29317,879.256
1869400,485.2326,39240.74,487.9591,2.7265,-90.16081,46.05031,1316.055
